  0%|          | 0/844 [00:00<?, ?it/s][WARNING|logging.py:314] 2024-11-30 15:40:59,758 >> You're using a LlamaTokenizerFast tokenizer. Please note that with a fast tokenizer, using the `__call__` method is faster than using a method to encode the text followed by a call to the `pad` method to get a padded encoding.
                                                  
{'loss': 3.58, 'learning_rate': 7.692307692307694e-07, 'epoch': 0.0}
{'loss': 0.825, 'learning_rate': 1.7970660146699267e-05, 'epoch': 0.52}
{'loss': 0.8981, 'learning_rate': 1.7946210268948656e-05, 'epoch': 0.52}
{'loss': 0.8368, 'learning_rate': 1.7921760391198046e-05, 'epoch': 0.52}
{'loss': 0.8579, 'learning_rate': 1.7897310513447435e-05, 'epoch': 0.53}
{'loss': 0.7922, 'learning_rate': 1.787286063569682e-05, 'epoch': 0.53}
{'loss': 0.775, 'learning_rate': 1.784841075794621e-05, 'epoch': 0.54}
{'loss': 0.8374, 'learning_rate': 1.78239608801956e-05, 'epoch': 0.54}
{'loss': 0.7668, 'learning_rate': 1.779951100244499e-05, 'epoch': 0.55}
{'loss': 0.7989, 'learning_rate': 1.777506112469438e-05, 'epoch': 0.55}
{'loss': 0.7615, 'learning_rate': 1.7750611246943768e-05, 'epoch': 0.56}
{'loss': 0.9229, 'learning_rate': 1.7726161369193157e-05, 'epoch': 0.56}
{'loss': 0.8586, 'learning_rate': 1.7701711491442543e-05, 'epoch': 0.57}
{'loss': 0.6291, 'learning_rate': 1.7677261613691932e-05, 'epoch': 0.57}
{'loss': 0.7586, 'learning_rate': 1.7652811735941322e-05, 'epoch': 0.58}
{'loss': 0.8652, 'learning_rate': 1.762836185819071e-05, 'epoch': 0.58}
{'loss': 0.7984, 'learning_rate': 1.7603911980440097e-05, 'epoch': 0.59}
{'loss': 0.786, 'learning_rate': 1.757946210268949e-05, 'epoch': 0.59}
{'loss': 0.7109, 'learning_rate': 1.7555012224938876e-05, 'epoch': 0.6}
{'loss': 0.7702, 'learning_rate': 1.7530562347188265e-05, 'epoch': 0.6}
{'loss': 0.7584, 'learning_rate': 1.7506112469437655e-05, 'epoch': 0.61}
{'loss': 0.8167, 'learning_rate': 1.7481662591687044e-05, 'epoch': 0.61}
{'loss': 0.7006, 'learning_rate': 1.745721271393643e-05, 'epoch': 0.61}
{'loss': 0.6842, 'learning_rate': 1.7432762836185823e-05, 'epoch': 0.62}
{'loss': 0.7558, 'learning_rate': 1.740831295843521e-05, 'epoch': 0.62}
{'loss': 0.8706, 'learning_rate': 1.7383863080684598e-05, 'epoch': 0.63}
{'loss': 0.6521, 'learning_rate': 1.7359413202933987e-05, 'epoch': 0.63}
{'loss': 0.8506, 'learning_rate': 1.7334963325183377e-05, 'epoch': 0.64}
{'loss': 0.7982, 'learning_rate': 1.7310513447432763e-05, 'epoch': 0.64}
{'loss': 0.7644, 'learning_rate': 1.7286063569682152e-05, 'epoch': 0.65}
{'loss': 0.688, 'learning_rate': 1.726161369193154e-05, 'epoch': 0.65}
{'loss': 0.7567, 'learning_rate': 1.723716381418093e-05, 'epoch': 0.66}
{'loss': 0.7864, 'learning_rate': 1.721271393643032e-05, 'epoch': 0.66}
{'loss': 0.6959, 'learning_rate': 1.718826405867971e-05, 'epoch': 0.67}
{'loss': 0.6238, 'learning_rate': 1.71638141809291e-05, 'epoch': 0.67}
{'loss': 0.6632, 'learning_rate': 1.7139364303178485e-05, 'epoch': 0.68}
{'loss': 0.6173, 'learning_rate': 1.7114914425427874e-05, 'epoch': 0.68}
{'loss': 0.7832, 'learning_rate': 1.7090464547677263e-05, 'epoch': 0.69}
{'loss': 0.87, 'learning_rate': 1.7066014669926653e-05, 'epoch': 0.69}
{'loss': 0.8062, 'learning_rate': 1.704156479217604e-05, 'epoch': 0.7}
{'loss': 0.7888, 'learning_rate': 1.701711491442543e-05, 'epoch': 0.7}
{'loss': 0.7146, 'learning_rate': 1.6992665036674817e-05, 'epoch': 0.7}
{'loss': 0.8406, 'learning_rate': 1.6968215158924207e-05, 'epoch': 0.71}
{'loss': 0.6539, 'learning_rate': 1.6943765281173596e-05, 'epoch': 0.71}
{'loss': 0.6441, 'learning_rate': 1.6919315403422985e-05, 'epoch': 0.72}
{'loss': 0.7364, 'learning_rate': 1.689486552567237e-05, 'epoch': 0.72}
{'loss': 0.9648, 'learning_rate': 1.687041564792176e-05, 'epoch': 0.73}
{'loss': 0.6578, 'learning_rate': 1.684596577017115e-05, 'epoch': 0.73}
{'loss': 0.7431, 'learning_rate': 1.682151589242054e-05, 'epoch': 0.74}
{'loss': 0.6822, 'learning_rate': 1.679706601466993e-05, 'epoch': 0.74}
{'loss': 0.7475, 'learning_rate': 1.6772616136919318e-05, 'epoch': 0.75}
{'loss': 0.8881, 'learning_rate': 1.6748166259168704e-05, 'epoch': 0.75}
{'loss': 0.7323, 'learning_rate': 1.6723716381418093e-05, 'epoch': 0.76}
{'loss': 0.7925, 'learning_rate': 1.6699266503667483e-05, 'epoch': 0.76}
{'loss': 0.7456, 'learning_rate': 1.6674816625916872e-05, 'epoch': 0.77}
{'loss': 0.8233, 'learning_rate': 1.665036674816626e-05, 'epoch': 0.77}
{'loss': 0.8108, 'learning_rate': 1.662591687041565e-05, 'epoch': 0.78}
{'loss': 0.5904, 'learning_rate': 1.6601466992665037e-05, 'epoch': 0.78}
{'loss': 0.8754, 'learning_rate': 1.6577017114914426e-05, 'epoch': 0.78}
{'loss': 0.7808, 'learning_rate': 1.6552567237163816e-05, 'epoch': 0.79}
{'loss': 0.727, 'learning_rate': 1.6528117359413205e-05, 'epoch': 0.79}
{'loss': 0.7387, 'learning_rate': 1.6503667481662594e-05, 'epoch': 0.8}
{'loss': 0.8352, 'learning_rate': 1.647921760391198e-05, 'epoch': 0.8}
{'loss': 0.7619, 'learning_rate': 1.6454767726161373e-05, 'epoch': 0.81}
{'loss': 0.8372, 'learning_rate': 1.643031784841076e-05, 'epoch': 0.81}
{'loss': 0.812, 'learning_rate': 1.6405867970660148e-05, 'epoch': 0.82}
{'loss': 0.7072, 'learning_rate': 1.6381418092909538e-05, 'epoch': 0.82}
{'loss': 0.7941, 'learning_rate': 1.6356968215158927e-05, 'epoch': 0.83}
{'loss': 0.7707, 'learning_rate': 1.6332518337408313e-05, 'epoch': 0.83}
{'loss': 0.7211, 'learning_rate': 1.6308068459657702e-05, 'epoch': 0.84}
{'loss': 0.7937, 'learning_rate': 1.628361858190709e-05, 'epoch': 0.84}
{'loss': 0.8087, 'learning_rate': 1.625916870415648e-05, 'epoch': 0.85}
{'loss': 0.7942, 'learning_rate': 1.6234718826405867e-05, 'epoch': 0.85}
{'loss': 0.8965, 'learning_rate': 1.621026894865526e-05, 'epoch': 0.86}
{'loss': 0.7013, 'learning_rate': 1.6185819070904646e-05, 'epoch': 0.86}
{'loss': 0.8148, 'learning_rate': 1.6161369193154035e-05, 'epoch': 0.87}
{'loss': 0.7271, 'learning_rate': 1.6136919315403424e-05, 'epoch': 0.87}
{'loss': 0.8662, 'learning_rate': 1.6112469437652814e-05, 'epoch': 0.87}
{'loss': 0.7704, 'learning_rate': 1.6088019559902203e-05, 'epoch': 0.88}
{'loss': 0.6862, 'learning_rate': 1.606356968215159e-05, 'epoch': 0.88}
{'loss': 0.6026, 'learning_rate': 1.603911980440098e-05, 'epoch': 0.89}
{'loss': 0.6783, 'learning_rate': 1.6014669926650368e-05, 'epoch': 0.89}
{'loss': 0.7734, 'learning_rate': 1.5990220048899757e-05, 'epoch': 0.9}
{'loss': 0.7548, 'learning_rate': 1.5965770171149146e-05, 'epoch': 0.9}
{'loss': 0.6796, 'learning_rate': 1.5941320293398536e-05, 'epoch': 0.91}
{'loss': 0.7796, 'learning_rate': 1.5916870415647922e-05, 'epoch': 0.91}
{'loss': 0.9099, 'learning_rate': 1.5892420537897314e-05, 'epoch': 0.92}
{'loss': 0.7603, 'learning_rate': 1.58679706601467e-05, 'epoch': 0.92}
{'loss': 0.9178, 'learning_rate': 1.584352078239609e-05, 'epoch': 0.93}
{'loss': 0.6651, 'learning_rate': 1.5819070904645476e-05, 'epoch': 0.93}
{'loss': 0.6841, 'learning_rate': 1.579462102689487e-05, 'epoch': 0.94}
{'loss': 0.7448, 'learning_rate': 1.5770171149144254e-05, 'epoch': 0.94}
{'loss': 0.8775, 'learning_rate': 1.5745721271393644e-05, 'epoch': 0.95}
{'loss': 0.7772, 'learning_rate': 1.5721271393643033e-05, 'epoch': 0.95}
{'loss': 0.6585, 'learning_rate': 1.5696821515892422e-05, 'epoch': 0.96}
{'loss': 0.811, 'learning_rate': 1.567237163814181e-05, 'epoch': 0.96}
{'loss': 0.7721, 'learning_rate': 1.56479217603912e-05, 'epoch': 0.96}
{'loss': 0.6178, 'learning_rate': 1.5623471882640587e-05, 'epoch': 0.97}
{'loss': 0.699, 'learning_rate': 1.5599022004889977e-05, 'epoch': 0.97}
{'loss': 0.8553, 'learning_rate': 1.5574572127139366e-05, 'epoch': 0.98}
{'loss': 0.8858, 'learning_rate': 1.5550122249388755e-05, 'epoch': 0.98}
{'loss': 0.632, 'learning_rate': 1.5525672371638145e-05, 'epoch': 0.99}
{'loss': 0.7936, 'learning_rate': 1.550122249388753e-05, 'epoch': 0.99}
{'loss': 0.9006, 'learning_rate': 1.547677261613692e-05, 'epoch': 1.0}
[2024-11-30 16:28:37,944] [INFO] [real_accelerator.py:203:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[INFO|tokenization_utils_base.py:2432] 2024-11-30 16:28:56,664 >> tokenizer config file saved in /scratch-shared/ir2-less/out/llama2-13b-less-p0.05-lora-seed4/tmp-checkpoint-211/tokenizer_config.json
[INFO|tokenization_utils_base.py:2441] 2024-11-30 16:28:56,664 >> Special tokens file saved in /scratch-shared/ir2-less/out/llama2-13b-less-p0.05-lora-seed4/tmp-checkpoint-211/special_tokens_map.json
                                                   
{'loss': 0.7635, 'learning_rate': 1.545232273838631e-05, 'epoch': 1.0}
{'loss': 0.7201, 'learning_rate': 1.54278728606357e-05, 'epoch': 1.01}
{'loss': 0.638, 'learning_rate': 1.5403422982885088e-05, 'epoch': 1.01}
{'loss': 0.7537, 'learning_rate': 1.5378973105134477e-05, 'epoch': 1.02}
{'loss': 0.8501, 'learning_rate': 1.5354523227383863e-05, 'epoch': 1.02}
{'loss': 0.6826, 'learning_rate': 1.5330073349633253e-05, 'epoch': 1.03}
{'loss': 0.6216, 'learning_rate': 1.5305623471882642e-05, 'epoch': 1.03}
{'loss': 0.7489, 'learning_rate': 1.528117359413203e-05, 'epoch': 1.04}
{'loss': 0.7049, 'learning_rate': 1.5256723716381419e-05, 'epoch': 1.04}
{'loss': 0.694, 'learning_rate': 1.5232273838630808e-05, 'epoch': 1.05}
{'loss': 0.5977, 'learning_rate': 1.5207823960880198e-05, 'epoch': 1.05}
{'loss': 0.6779, 'learning_rate': 1.5183374083129585e-05, 'epoch': 1.05}
{'loss': 0.6714, 'learning_rate': 1.5158924205378975e-05, 'epoch': 1.06}
{'loss': 0.6716, 'learning_rate': 1.5134474327628364e-05, 'epoch': 1.06}
{'loss': 0.7831, 'learning_rate': 1.5110024449877752e-05, 'epoch': 1.07}
{'loss': 0.6223, 'learning_rate': 1.508557457212714e-05, 'epoch': 1.07}
{'loss': 0.7616, 'learning_rate': 1.506112469437653e-05, 'epoch': 1.08}
{'loss': 0.8101, 'learning_rate': 1.5036674816625918e-05, 'epoch': 1.08}
{'loss': 0.64, 'learning_rate': 1.5012224938875306e-05, 'epoch': 1.09}
{'loss': 0.7227, 'learning_rate': 1.4987775061124697e-05, 'epoch': 1.09}
{'loss': 0.6301, 'learning_rate': 1.4963325183374084e-05, 'epoch': 1.1}
{'loss': 0.7512, 'learning_rate': 1.4938875305623472e-05, 'epoch': 1.1}
{'loss': 0.6422, 'learning_rate': 1.4914425427872863e-05, 'epoch': 1.11}
{'loss': 0.5267, 'learning_rate': 1.488997555012225e-05, 'epoch': 1.11}
{'loss': 0.8133, 'learning_rate': 1.4865525672371638e-05, 'epoch': 1.12}
{'loss': 0.617, 'learning_rate': 1.4841075794621028e-05, 'epoch': 1.12}
{'loss': 0.6484, 'learning_rate': 1.4816625916870417e-05, 'epoch': 1.13}
{'loss': 0.5966, 'learning_rate': 1.4792176039119805e-05, 'epoch': 1.13}
{'loss': 0.7202, 'learning_rate': 1.4767726161369194e-05, 'epoch': 1.13}
{'loss': 0.5521, 'learning_rate': 1.4743276283618583e-05, 'epoch': 1.14}
{'loss': 0.5589, 'learning_rate': 1.4718826405867971e-05, 'epoch': 1.14}
{'loss': 0.6675, 'learning_rate': 1.469437652811736e-05, 'epoch': 1.15}
{'loss': 0.857, 'learning_rate': 1.466992665036675e-05, 'epoch': 1.15}
{'loss': 0.5713, 'learning_rate': 1.464547677261614e-05, 'epoch': 1.16}
{'loss': 0.673, 'learning_rate': 1.4621026894865527e-05, 'epoch': 1.16}
{'loss': 0.6819, 'learning_rate': 1.4596577017114915e-05, 'epoch': 1.17}
{'loss': 0.6686, 'learning_rate': 1.4572127139364306e-05, 'epoch': 1.17}
{'loss': 0.5733, 'learning_rate': 1.4547677261613693e-05, 'epoch': 1.18}
{'loss': 0.5147, 'learning_rate': 1.4523227383863081e-05, 'epoch': 1.18}
{'loss': 0.6422, 'learning_rate': 1.4498777506112472e-05, 'epoch': 1.19}
{'loss': 0.6874, 'learning_rate': 1.447432762836186e-05, 'epoch': 1.19}
{'loss': 0.7003, 'learning_rate': 1.4449877750611247e-05, 'epoch': 1.2}
{'loss': 0.6498, 'learning_rate': 1.4425427872860638e-05, 'epoch': 1.2}
{'loss': 0.7069, 'learning_rate': 1.4400977995110026e-05, 'epoch': 1.21}
{'loss': 0.5936, 'learning_rate': 1.4376528117359414e-05, 'epoch': 1.21}
{'loss': 0.653, 'learning_rate': 1.4352078239608801e-05, 'epoch': 1.22}
{'loss': 0.5702, 'learning_rate': 1.4327628361858192e-05, 'epoch': 1.22}
{'loss': 0.576, 'learning_rate': 1.430317848410758e-05, 'epoch': 1.22}
{'loss': 0.5111, 'learning_rate': 1.427872860635697e-05, 'epoch': 1.23}
{'loss': 0.5317, 'learning_rate': 1.4254278728606359e-05, 'epoch': 1.23}
{'loss': 0.7268, 'learning_rate': 1.4229828850855746e-05, 'epoch': 1.24}
{'loss': 0.7918, 'learning_rate': 1.4205378973105136e-05, 'epoch': 1.24}
{'loss': 0.8722, 'learning_rate': 1.4180929095354525e-05, 'epoch': 1.25}
{'loss': 0.7099, 'learning_rate': 1.4156479217603913e-05, 'epoch': 1.25}
{'loss': 0.5978, 'learning_rate': 1.4132029339853302e-05, 'epoch': 1.26}
{'loss': 0.6526, 'learning_rate': 1.410757946210269e-05, 'epoch': 1.26}
{'loss': 0.6426, 'learning_rate': 1.4083129584352079e-05, 'epoch': 1.27}
{'loss': 0.6747, 'learning_rate': 1.4058679706601468e-05, 'epoch': 1.27}
{'loss': 0.6744, 'learning_rate': 1.4034229828850856e-05, 'epoch': 1.28}
{'loss': 0.465, 'learning_rate': 1.4009779951100247e-05, 'epoch': 1.28}
{'loss': 0.7545, 'learning_rate': 1.3985330073349635e-05, 'epoch': 1.29}
{'loss': 0.5905, 'learning_rate': 1.3960880195599022e-05, 'epoch': 1.29}
{'loss': 0.636, 'learning_rate': 1.3936430317848413e-05, 'epoch': 1.3}
{'loss': 0.7644, 'learning_rate': 1.3911980440097801e-05, 'epoch': 1.3}
{'loss': 0.6296, 'learning_rate': 1.3887530562347189e-05, 'epoch': 1.31}
{'loss': 0.718, 'learning_rate': 1.3863080684596576e-05, 'epoch': 1.31}
{'loss': 0.8478, 'learning_rate': 1.3838630806845967e-05, 'epoch': 1.31}
{'loss': 0.5731, 'learning_rate': 1.3814180929095355e-05, 'epoch': 1.32}
{'loss': 0.6433, 'learning_rate': 1.3789731051344743e-05, 'epoch': 1.32}
{'loss': 0.7352, 'learning_rate': 1.3765281173594134e-05, 'epoch': 1.33}
{'loss': 0.5039, 'learning_rate': 1.3740831295843521e-05, 'epoch': 1.33}
{'loss': 0.7729, 'learning_rate': 1.3716381418092911e-05, 'epoch': 1.34}
{'loss': 0.6273, 'learning_rate': 1.36919315403423e-05, 'epoch': 1.34}
{'loss': 0.6886, 'learning_rate': 1.3667481662591688e-05, 'epoch': 1.35}
{'loss': 0.7032, 'learning_rate': 1.3643031784841077e-05, 'epoch': 1.35}
{'loss': 0.7843, 'learning_rate': 1.3618581907090465e-05, 'epoch': 1.36}
{'loss': 0.5574, 'learning_rate': 1.3594132029339854e-05, 'epoch': 1.36}
{'loss': 0.7037, 'learning_rate': 1.3569682151589244e-05, 'epoch': 1.37}
{'loss': 0.8082, 'learning_rate': 1.3545232273838631e-05, 'epoch': 1.37}
{'loss': 0.5754, 'learning_rate': 1.352078239608802e-05, 'epoch': 1.38}
{'loss': 0.7394, 'learning_rate': 1.349633251833741e-05, 'epoch': 1.38}
{'loss': 0.5282, 'learning_rate': 1.3471882640586798e-05, 'epoch': 1.39}
{'loss': 0.6853, 'learning_rate': 1.3447432762836189e-05, 'epoch': 1.39}
{'loss': 0.6055, 'learning_rate': 1.3422982885085576e-05, 'epoch': 1.4}
{'loss': 0.737, 'learning_rate': 1.3398533007334964e-05, 'epoch': 1.4}
{'loss': 0.7167, 'learning_rate': 1.3374083129584352e-05, 'epoch': 1.4}
{'loss': 0.6969, 'learning_rate': 1.3349633251833743e-05, 'epoch': 1.41}
{'loss': 0.5467, 'learning_rate': 1.332518337408313e-05, 'epoch': 1.41}
{'loss': 0.8103, 'learning_rate': 1.3300733496332518e-05, 'epoch': 1.42}
{'loss': 0.6947, 'learning_rate': 1.3276283618581909e-05, 'epoch': 1.42}
{'loss': 0.5615, 'learning_rate': 1.3251833740831297e-05, 'epoch': 1.43}
{'loss': 0.678, 'learning_rate': 1.3227383863080684e-05, 'epoch': 1.43}
{'loss': 0.6908, 'learning_rate': 1.3202933985330075e-05, 'epoch': 1.44}
{'loss': 0.7875, 'learning_rate': 1.3178484107579463e-05, 'epoch': 1.44}
{'loss': 0.698, 'learning_rate': 1.315403422982885e-05, 'epoch': 1.45}
{'loss': 0.4884, 'learning_rate': 1.3129584352078242e-05, 'epoch': 1.45}
{'loss': 0.6627, 'learning_rate': 1.310513447432763e-05, 'epoch': 1.46}
