  0%|          | 0/1688 [00:00<?, ?it/s][WARNING|logging.py:314] 2024-11-23 13:13:09,785 >> You're using a LlamaTokenizerFast tokenizer. Please note that with a fast tokenizer, using the `__call__` method is faster than using a method to encode the text followed by a call to the `pad` method to get a padded encoding.
                                                   
{'loss': 2.8551, 'learning_rate': 3.921568627450981e-07, 'epoch': 0.0}
{'loss': 0.9685, 'learning_rate': 1.9352474037874164e-05, 'epoch': 0.25}
{'loss': 1.0812, 'learning_rate': 1.9340256566890655e-05, 'epoch': 0.25}
{'loss': 1.1142, 'learning_rate': 1.932803909590715e-05, 'epoch': 0.25}
{'loss': 0.9394, 'learning_rate': 1.9315821624923642e-05, 'epoch': 0.25}
{'loss': 1.0684, 'learning_rate': 1.9303604153940137e-05, 'epoch': 0.26}
{'loss': 1.1016, 'learning_rate': 1.929138668295663e-05, 'epoch': 0.26}
{'loss': 1.0158, 'learning_rate': 1.9279169211973124e-05, 'epoch': 0.26}
{'loss': 1.0224, 'learning_rate': 1.9266951740989616e-05, 'epoch': 0.26}
{'loss': 0.9056, 'learning_rate': 1.925473427000611e-05, 'epoch': 0.26}
{'loss': 1.2186, 'learning_rate': 1.9242516799022603e-05, 'epoch': 0.27}
{'loss': 1.0647, 'learning_rate': 1.9230299328039098e-05, 'epoch': 0.27}
{'loss': 0.9981, 'learning_rate': 1.921808185705559e-05, 'epoch': 0.27}
{'loss': 1.0346, 'learning_rate': 1.9205864386072085e-05, 'epoch': 0.27}
{'loss': 1.4381, 'learning_rate': 1.9193646915088576e-05, 'epoch': 0.28}
{'loss': 1.1373, 'learning_rate': 1.918142944410507e-05, 'epoch': 0.28}
{'loss': 1.1781, 'learning_rate': 1.9169211973121567e-05, 'epoch': 0.28}
{'loss': 0.957, 'learning_rate': 1.9156994502138058e-05, 'epoch': 0.28}
{'loss': 1.0178, 'learning_rate': 1.9144777031154553e-05, 'epoch': 0.29}
{'loss': 0.9376, 'learning_rate': 1.913255956017105e-05, 'epoch': 0.29}
{'loss': 1.1089, 'learning_rate': 1.912034208918754e-05, 'epoch': 0.29}
{'loss': 1.2215, 'learning_rate': 1.9108124618204035e-05, 'epoch': 0.29}
{'loss': 0.9392, 'learning_rate': 1.9095907147220527e-05, 'epoch': 0.3}
{'loss': 1.087, 'learning_rate': 1.9083689676237022e-05, 'epoch': 0.3}
{'loss': 1.2086, 'learning_rate': 1.9071472205253514e-05, 'epoch': 0.3}
{'loss': 1.0062, 'learning_rate': 1.905925473427001e-05, 'epoch': 0.3}
{'loss': 1.1189, 'learning_rate': 1.90470372632865e-05, 'epoch': 0.31}
{'loss': 1.094, 'learning_rate': 1.9034819792302996e-05, 'epoch': 0.31}
{'loss': 0.9298, 'learning_rate': 1.9022602321319487e-05, 'epoch': 0.31}
{'loss': 0.7903, 'learning_rate': 1.9010384850335982e-05, 'epoch': 0.31}
{'loss': 0.8737, 'learning_rate': 1.8998167379352474e-05, 'epoch': 0.31}
{'loss': 0.9049, 'learning_rate': 1.898594990836897e-05, 'epoch': 0.32}
{'loss': 0.7489, 'learning_rate': 1.8973732437385464e-05, 'epoch': 0.32}
{'loss': 1.2152, 'learning_rate': 1.8961514966401956e-05, 'epoch': 0.32}
{'loss': 0.9677, 'learning_rate': 1.894929749541845e-05, 'epoch': 0.32}
{'loss': 1.0236, 'learning_rate': 1.8937080024434943e-05, 'epoch': 0.33}
{'loss': 0.9636, 'learning_rate': 1.8924862553451438e-05, 'epoch': 0.33}
{'loss': 0.8728, 'learning_rate': 1.891264508246793e-05, 'epoch': 0.33}
{'loss': 1.0597, 'learning_rate': 1.8900427611484425e-05, 'epoch': 0.33}
{'loss': 0.8131, 'learning_rate': 1.8888210140500916e-05, 'epoch': 0.34}
{'loss': 0.9796, 'learning_rate': 1.887599266951741e-05, 'epoch': 0.34}
{'loss': 1.8418, 'learning_rate': 1.8863775198533903e-05, 'epoch': 0.34}
{'loss': 0.9022, 'learning_rate': 1.88515577275504e-05, 'epoch': 0.34}
{'loss': 0.9865, 'learning_rate': 1.883934025656689e-05, 'epoch': 0.35}
{'loss': 0.7669, 'learning_rate': 1.8827122785583385e-05, 'epoch': 0.35}
{'loss': 1.0012, 'learning_rate': 1.8814905314599877e-05, 'epoch': 0.35}
{'loss': 0.9473, 'learning_rate': 1.8802687843616375e-05, 'epoch': 0.35}
{'loss': 0.9046, 'learning_rate': 1.8790470372632867e-05, 'epoch': 0.35}
{'loss': 0.875, 'learning_rate': 1.8778252901649362e-05, 'epoch': 0.36}
{'loss': 1.1218, 'learning_rate': 1.8766035430665854e-05, 'epoch': 0.36}
{'loss': 0.7846, 'learning_rate': 1.875381795968235e-05, 'epoch': 0.36}
{'loss': 0.9624, 'learning_rate': 1.874160048869884e-05, 'epoch': 0.36}
{'loss': 1.0807, 'learning_rate': 1.8729383017715336e-05, 'epoch': 0.37}
{'loss': 1.2154, 'learning_rate': 1.8717165546731827e-05, 'epoch': 0.37}
{'loss': 1.4649, 'learning_rate': 1.8704948075748323e-05, 'epoch': 0.37}
{'loss': 1.2057, 'learning_rate': 1.8692730604764814e-05, 'epoch': 0.37}
{'loss': 0.9851, 'learning_rate': 1.868051313378131e-05, 'epoch': 0.38}
{'loss': 1.1543, 'learning_rate': 1.86682956627978e-05, 'epoch': 0.38}
{'loss': 1.1252, 'learning_rate': 1.8656078191814296e-05, 'epoch': 0.38}
{'loss': 1.0957, 'learning_rate': 1.8643860720830788e-05, 'epoch': 0.38}
{'loss': 1.0308, 'learning_rate': 1.8631643249847283e-05, 'epoch': 0.39}
{'loss': 1.0027, 'learning_rate': 1.8619425778863778e-05, 'epoch': 0.39}
{'loss': 1.0233, 'learning_rate': 1.860720830788027e-05, 'epoch': 0.39}
{'loss': 1.0258, 'learning_rate': 1.8594990836896765e-05, 'epoch': 0.39}
{'loss': 1.0721, 'learning_rate': 1.8582773365913257e-05, 'epoch': 0.39}
{'loss': 0.9729, 'learning_rate': 1.857055589492975e-05, 'epoch': 0.4}
{'loss': 1.0264, 'learning_rate': 1.8558338423946243e-05, 'epoch': 0.4}
{'loss': 1.1533, 'learning_rate': 1.854612095296274e-05, 'epoch': 0.4}
{'loss': 0.9897, 'learning_rate': 1.853390348197923e-05, 'epoch': 0.4}
{'loss': 1.112, 'learning_rate': 1.8521686010995725e-05, 'epoch': 0.41}
{'loss': 1.0725, 'learning_rate': 1.850946854001222e-05, 'epoch': 0.41}
{'loss': 1.1088, 'learning_rate': 1.8497251069028712e-05, 'epoch': 0.41}
{'loss': 1.0102, 'learning_rate': 1.8485033598045207e-05, 'epoch': 0.41}
{'loss': 1.0398, 'learning_rate': 1.84728161270617e-05, 'epoch': 0.42}
{'loss': 0.8795, 'learning_rate': 1.8460598656078194e-05, 'epoch': 0.42}
{'loss': 1.0198, 'learning_rate': 1.8448381185094686e-05, 'epoch': 0.42}
{'loss': 1.0645, 'learning_rate': 1.843616371411118e-05, 'epoch': 0.42}
{'loss': 0.9182, 'learning_rate': 1.8423946243127676e-05, 'epoch': 0.43}
{'loss': 0.8557, 'learning_rate': 1.8411728772144168e-05, 'epoch': 0.43}
{'loss': 1.0355, 'learning_rate': 1.8399511301160663e-05, 'epoch': 0.43}
{'loss': 0.9815, 'learning_rate': 1.8387293830177154e-05, 'epoch': 0.43}
{'loss': 0.8042, 'learning_rate': 1.837507635919365e-05, 'epoch': 0.44}
{'loss': 1.28, 'learning_rate': 1.836285888821014e-05, 'epoch': 0.44}
{'loss': 1.0089, 'learning_rate': 1.8350641417226636e-05, 'epoch': 0.44}
{'loss': 0.8533, 'learning_rate': 1.8338423946243128e-05, 'epoch': 0.44}
{'loss': 0.9737, 'learning_rate': 1.8326206475259623e-05, 'epoch': 0.44}
{'loss': 0.7738, 'learning_rate': 1.8313989004276115e-05, 'epoch': 0.45}
{'loss': 2.1585, 'learning_rate': 1.830177153329261e-05, 'epoch': 0.45}
{'loss': 0.7822, 'learning_rate': 1.82895540623091e-05, 'epoch': 0.45}
{'loss': 1.1447, 'learning_rate': 1.8277336591325597e-05, 'epoch': 0.45}
{'loss': 1.0947, 'learning_rate': 1.826511912034209e-05, 'epoch': 0.46}
{'loss': 0.8922, 'learning_rate': 1.8252901649358587e-05, 'epoch': 0.46}
{'loss': 0.9254, 'learning_rate': 1.824068417837508e-05, 'epoch': 0.46}
{'loss': 0.7967, 'learning_rate': 1.8228466707391574e-05, 'epoch': 0.46}
{'loss': 0.7292, 'learning_rate': 1.8216249236408065e-05, 'epoch': 0.47}
{'loss': 1.1208, 'learning_rate': 1.820403176542456e-05, 'epoch': 0.47}
{'loss': 1.5713, 'learning_rate': 1.8191814294441052e-05, 'epoch': 0.47}
{'loss': 1.2638, 'learning_rate': 1.8179596823457547e-05, 'epoch': 0.47}
{'loss': 1.1193, 'learning_rate': 1.816737935247404e-05, 'epoch': 0.48}
{'loss': 0.8349, 'learning_rate': 1.8155161881490534e-05, 'epoch': 0.48}
{'loss': 1.1368, 'learning_rate': 1.8142944410507026e-05, 'epoch': 0.48}
{'loss': 0.7899, 'learning_rate': 1.813072693952352e-05, 'epoch': 0.48}
{'loss': 0.933, 'learning_rate': 1.8118509468540013e-05, 'epoch': 0.48}
{'loss': 0.8445, 'learning_rate': 1.8106291997556508e-05, 'epoch': 0.49}
{'loss': 1.0443, 'learning_rate': 1.8094074526573e-05, 'epoch': 0.49}
{'loss': 1.086, 'learning_rate': 1.8081857055589494e-05, 'epoch': 0.49}
{'loss': 0.9112, 'learning_rate': 1.806963958460599e-05, 'epoch': 0.49}
{'loss': 0.9114, 'learning_rate': 1.805742211362248e-05, 'epoch': 0.5}
{'loss': 1.0969, 'learning_rate': 1.8045204642638976e-05, 'epoch': 0.5}
{'loss': 0.99, 'learning_rate': 1.8032987171655468e-05, 'epoch': 0.5}
{'loss': 1.0191, 'learning_rate': 1.8020769700671963e-05, 'epoch': 0.5}
{'loss': 1.2066, 'learning_rate': 1.8008552229688455e-05, 'epoch': 0.51}
{'loss': 0.9101, 'learning_rate': 1.799633475870495e-05, 'epoch': 0.51}
{'loss': 0.898, 'learning_rate': 1.7984117287721442e-05, 'epoch': 0.51}
{'loss': 1.1441, 'learning_rate': 1.7971899816737937e-05, 'epoch': 0.51}
{'loss': 1.0749, 'learning_rate': 1.795968234575443e-05, 'epoch': 0.52}
{'loss': 1.0576, 'learning_rate': 1.7947464874770924e-05, 'epoch': 0.52}
{'loss': 1.0901, 'learning_rate': 1.7935247403787415e-05, 'epoch': 0.52}
{'loss': 1.0919, 'learning_rate': 1.792302993280391e-05, 'epoch': 0.52}
{'loss': 1.1547, 'learning_rate': 1.7910812461820402e-05, 'epoch': 0.52}
{'loss': 1.0404, 'learning_rate': 1.7898594990836897e-05, 'epoch': 0.53}
{'loss': 1.0117, 'learning_rate': 1.7886377519853392e-05, 'epoch': 0.53}
{'loss': 0.8416, 'learning_rate': 1.7874160048869887e-05, 'epoch': 0.53}
{'loss': 0.8903, 'learning_rate': 1.786194257788638e-05, 'epoch': 0.53}
{'loss': 0.8803, 'learning_rate': 1.7849725106902874e-05, 'epoch': 0.54}
{'loss': 1.0469, 'learning_rate': 1.7837507635919366e-05, 'epoch': 0.54}
{'loss': 1.0124, 'learning_rate': 1.782529016493586e-05, 'epoch': 0.54}
{'loss': 1.1667, 'learning_rate': 1.7813072693952353e-05, 'epoch': 0.54}
{'loss': 1.1516, 'learning_rate': 1.7800855222968848e-05, 'epoch': 0.55}
{'loss': 1.2061, 'learning_rate': 1.778863775198534e-05, 'epoch': 0.55}
{'loss': 1.1125, 'learning_rate': 1.7776420281001835e-05, 'epoch': 0.55}
{'loss': 0.979, 'learning_rate': 1.7764202810018326e-05, 'epoch': 0.55}
{'loss': 0.8827, 'learning_rate': 1.775198533903482e-05, 'epoch': 0.56}
{'loss': 1.0107, 'learning_rate': 1.7739767868051313e-05, 'epoch': 0.56}
{'loss': 0.9283, 'learning_rate': 1.7727550397067808e-05, 'epoch': 0.56}
{'loss': 0.9762, 'learning_rate': 1.77153329260843e-05, 'epoch': 0.56}
{'loss': 1.2055, 'learning_rate': 1.7703115455100795e-05, 'epoch': 0.57}
{'loss': 1.0434, 'learning_rate': 1.769089798411729e-05, 'epoch': 0.57}
{'loss': 0.975, 'learning_rate': 1.7678680513133785e-05, 'epoch': 0.57}
{'loss': 1.021, 'learning_rate': 1.7666463042150277e-05, 'epoch': 0.57}
{'loss': 1.0251, 'learning_rate': 1.7654245571166772e-05, 'epoch': 0.57}
{'loss': 0.8589, 'learning_rate': 1.7642028100183264e-05, 'epoch': 0.58}
{'loss': 0.912, 'learning_rate': 1.762981062919976e-05, 'epoch': 0.58}
{'loss': 0.9404, 'learning_rate': 1.761759315821625e-05, 'epoch': 0.58}
{'loss': 1.1207, 'learning_rate': 1.7605375687232746e-05, 'epoch': 0.58}
{'loss': 1.5002, 'learning_rate': 1.7593158216249237e-05, 'epoch': 0.59}
{'loss': 1.0393, 'learning_rate': 1.7580940745265732e-05, 'epoch': 0.59}
{'loss': 0.947, 'learning_rate': 1.7568723274282224e-05, 'epoch': 0.59}
{'loss': 1.1374, 'learning_rate': 1.755650580329872e-05, 'epoch': 0.59}
{'loss': 1.0079, 'learning_rate': 1.754428833231521e-05, 'epoch': 0.6}
{'loss': 1.1543, 'learning_rate': 1.7532070861331706e-05, 'epoch': 0.6}
{'loss': 1.0782, 'learning_rate': 1.75198533903482e-05, 'epoch': 0.6}
{'loss': 0.8068, 'learning_rate': 1.7507635919364693e-05, 'epoch': 0.6}
{'loss': 1.0442, 'learning_rate': 1.7495418448381188e-05, 'epoch': 0.61}
{'loss': 0.7609, 'learning_rate': 1.748320097739768e-05, 'epoch': 0.61}
{'loss': 0.8224, 'learning_rate': 1.7470983506414175e-05, 'epoch': 0.61}
{'loss': 1.7387, 'learning_rate': 1.7458766035430666e-05, 'epoch': 0.61}
{'loss': 0.9712, 'learning_rate': 1.744654856444716e-05, 'epoch': 0.61}
{'loss': 0.8962, 'learning_rate': 1.7434331093463653e-05, 'epoch': 0.62}
{'loss': 0.8984, 'learning_rate': 1.742211362248015e-05, 'epoch': 0.62}
{'loss': 1.0131, 'learning_rate': 1.740989615149664e-05, 'epoch': 0.62}
{'loss': 1.0624, 'learning_rate': 1.7397678680513135e-05, 'epoch': 0.62}
{'loss': 0.9523, 'learning_rate': 1.7385461209529627e-05, 'epoch': 0.63}
{'loss': 0.7971, 'learning_rate': 1.7373243738546122e-05, 'epoch': 0.63}
{'loss': 1.0265, 'learning_rate': 1.7361026267562614e-05, 'epoch': 0.63}
{'loss': 0.8364, 'learning_rate': 1.734880879657911e-05, 'epoch': 0.63}
{'loss': 1.2367, 'learning_rate': 1.7336591325595604e-05, 'epoch': 0.64}
{'loss': 0.9746, 'learning_rate': 1.73243738546121e-05, 'epoch': 0.64}
{'loss': 1.1204, 'learning_rate': 1.731215638362859e-05, 'epoch': 0.64}
{'loss': 1.1304, 'learning_rate': 1.7299938912645086e-05, 'epoch': 0.64}
{'loss': 0.8703, 'learning_rate': 1.7287721441661577e-05, 'epoch': 0.65}
{'loss': 0.9171, 'learning_rate': 1.7275503970678073e-05, 'epoch': 0.65}
{'loss': 1.0014, 'learning_rate': 1.7263286499694564e-05, 'epoch': 0.65}
{'loss': 1.0314, 'learning_rate': 1.725106902871106e-05, 'epoch': 0.65}
{'loss': 0.9433, 'learning_rate': 1.723885155772755e-05, 'epoch': 0.65}
{'loss': 0.8893, 'learning_rate': 1.7226634086744046e-05, 'epoch': 0.66}
{'loss': 1.3464, 'learning_rate': 1.7214416615760538e-05, 'epoch': 0.66}
{'loss': 0.9974, 'learning_rate': 1.7202199144777033e-05, 'epoch': 0.66}
{'loss': 0.9563, 'learning_rate': 1.7189981673793525e-05, 'epoch': 0.66}
{'loss': 0.9048, 'learning_rate': 1.717776420281002e-05, 'epoch': 0.67}
{'loss': 0.913, 'learning_rate': 1.716554673182651e-05, 'epoch': 0.67}
{'loss': 0.983, 'learning_rate': 1.7153329260843007e-05, 'epoch': 0.67}
{'loss': 0.9194, 'learning_rate': 1.71411117898595e-05, 'epoch': 0.67}
{'loss': 1.061, 'learning_rate': 1.7128894318875993e-05, 'epoch': 0.68}
{'loss': 1.0254, 'learning_rate': 1.711667684789249e-05, 'epoch': 0.68}
{'loss': 0.8445, 'learning_rate': 1.710445937690898e-05, 'epoch': 0.68}
{'loss': 0.9368, 'learning_rate': 1.7092241905925475e-05, 'epoch': 0.68}
{'loss': 0.8706, 'learning_rate': 1.7080024434941967e-05, 'epoch': 0.69}
{'loss': 1.1098, 'learning_rate': 1.7067806963958462e-05, 'epoch': 0.69}
{'loss': 0.8406, 'learning_rate': 1.7055589492974954e-05, 'epoch': 0.69}
{'loss': 1.1128, 'learning_rate': 1.704337202199145e-05, 'epoch': 0.69}
{'loss': 0.9071, 'learning_rate': 1.7031154551007944e-05, 'epoch': 0.7}
{'loss': 1.0874, 'learning_rate': 1.7018937080024436e-05, 'epoch': 0.7}
{'loss': 0.9864, 'learning_rate': 1.700671960904093e-05, 'epoch': 0.7}
{'loss': 0.7847, 'learning_rate': 1.6994502138057422e-05, 'epoch': 0.7}
{'loss': 0.8839, 'learning_rate': 1.6982284667073918e-05, 'epoch': 0.7}
{'loss': 0.9693, 'learning_rate': 1.6970067196090413e-05, 'epoch': 0.71}
{'loss': 0.9055, 'learning_rate': 1.6957849725106904e-05, 'epoch': 0.71}
{'loss': 0.9199, 'learning_rate': 1.69456322541234e-05, 'epoch': 0.71}
{'loss': 1.0564, 'learning_rate': 1.693341478313989e-05, 'epoch': 0.71}
{'loss': 1.1577, 'learning_rate': 1.6921197312156386e-05, 'epoch': 0.72}
{'loss': 1.0619, 'learning_rate': 1.6908979841172878e-05, 'epoch': 0.72}
{'loss': 0.8996, 'learning_rate': 1.6896762370189373e-05, 'epoch': 0.72}
{'loss': 0.7027, 'learning_rate': 1.6884544899205865e-05, 'epoch': 0.72}
{'loss': 0.9326, 'learning_rate': 1.687232742822236e-05, 'epoch': 0.73}
{'loss': 0.9722, 'learning_rate': 1.686010995723885e-05, 'epoch': 0.73}
{'loss': 0.8564, 'learning_rate': 1.6847892486255347e-05, 'epoch': 0.73}
{'loss': 0.8746, 'learning_rate': 1.683567501527184e-05, 'epoch': 0.73}
{'loss': 0.8883, 'learning_rate': 1.6823457544288334e-05, 'epoch': 0.74}
{'loss': 0.9293, 'learning_rate': 1.6811240073304825e-05, 'epoch': 0.74}
{'loss': 0.9636, 'learning_rate': 1.679902260232132e-05, 'epoch': 0.74}
{'loss': 1.0814, 'learning_rate': 1.6786805131337815e-05, 'epoch': 0.74}
