  0%|          | 0/844 [00:00<?, ?it/s][WARNING|logging.py:314] 2024-12-01 19:50:51,137 >> You're using a LlamaTokenizerFast tokenizer. Please note that with a fast tokenizer, using the `__call__` method is faster than using a method to encode the text followed by a call to the `pad` method to get a padded encoding.
                                                  
{'loss': 2.4764, 'learning_rate': 7.692307692307694e-07, 'epoch': 0.0}
{'loss': 2.1445, 'learning_rate': 1.9682151589242056e-05, 'epoch': 0.18}
{'loss': 2.134, 'learning_rate': 1.9657701711491442e-05, 'epoch': 0.19}
{'loss': 2.0428, 'learning_rate': 1.9633251833740835e-05, 'epoch': 0.19}
{'loss': 2.0777, 'learning_rate': 1.960880195599022e-05, 'epoch': 0.2}
{'loss': 1.9502, 'learning_rate': 1.958435207823961e-05, 'epoch': 0.2}
{'loss': 2.1294, 'learning_rate': 1.9559902200489e-05, 'epoch': 0.21}
{'loss': 2.0391, 'learning_rate': 1.953545232273839e-05, 'epoch': 0.21}
{'loss': 1.8698, 'learning_rate': 1.9511002444987775e-05, 'epoch': 0.22}
{'loss': 2.2876, 'learning_rate': 1.9486552567237164e-05, 'epoch': 0.22}
{'loss': 2.2444, 'learning_rate': 1.9462102689486554e-05, 'epoch': 0.23}
{'loss': 2.1159, 'learning_rate': 1.9437652811735943e-05, 'epoch': 0.23}
{'loss': 2.2453, 'learning_rate': 1.9413202933985333e-05, 'epoch': 0.24}
{'loss': 2.1079, 'learning_rate': 1.9388753056234722e-05, 'epoch': 0.24}
{'loss': 1.7784, 'learning_rate': 1.936430317848411e-05, 'epoch': 0.25}
{'loss': 2.0, 'learning_rate': 1.9339853300733497e-05, 'epoch': 0.25}
{'loss': 2.0063, 'learning_rate': 1.9315403422982887e-05, 'epoch': 0.26}
{'loss': 1.8986, 'learning_rate': 1.9290953545232276e-05, 'epoch': 0.26}
{'loss': 1.8037, 'learning_rate': 1.9266503667481665e-05, 'epoch': 0.26}
{'loss': 1.8922, 'learning_rate': 1.924205378973105e-05, 'epoch': 0.27}
{'loss': 1.8222, 'learning_rate': 1.9217603911980444e-05, 'epoch': 0.27}
{'loss': 1.8509, 'learning_rate': 1.919315403422983e-05, 'epoch': 0.28}
{'loss': 1.5951, 'learning_rate': 1.916870415647922e-05, 'epoch': 0.28}
{'loss': 1.5176, 'learning_rate': 1.914425427872861e-05, 'epoch': 0.29}
{'loss': 1.5211, 'learning_rate': 1.9119804400977998e-05, 'epoch': 0.29}
{'loss': 1.2492, 'learning_rate': 1.9095354523227384e-05, 'epoch': 0.3}
{'loss': 1.23, 'learning_rate': 1.9070904645476773e-05, 'epoch': 0.3}
{'loss': 1.1803, 'learning_rate': 1.9046454767726163e-05, 'epoch': 0.31}
{'loss': 1.1012, 'learning_rate': 1.9022004889975552e-05, 'epoch': 0.31}
{'loss': 1.1435, 'learning_rate': 1.899755501222494e-05, 'epoch': 0.32}
{'loss': 0.8655, 'learning_rate': 1.897310513447433e-05, 'epoch': 0.32}
{'loss': 0.9284, 'learning_rate': 1.8948655256723717e-05, 'epoch': 0.33}
{'loss': 1.0284, 'learning_rate': 1.8924205378973106e-05, 'epoch': 0.33}
{'loss': 0.8999, 'learning_rate': 1.8899755501222495e-05, 'epoch': 0.34}
{'loss': 0.9473, 'learning_rate': 1.8875305623471885e-05, 'epoch': 0.34}
{'loss': 0.9905, 'learning_rate': 1.8850855745721274e-05, 'epoch': 0.35}
{'loss': 0.8613, 'learning_rate': 1.882640586797066e-05, 'epoch': 0.35}
{'loss': 0.94, 'learning_rate': 1.880195599022005e-05, 'epoch': 0.35}
{'loss': 0.9215, 'learning_rate': 1.877750611246944e-05, 'epoch': 0.36}
{'loss': 0.8655, 'learning_rate': 1.8753056234718828e-05, 'epoch': 0.36}
{'loss': 0.8605, 'learning_rate': 1.8728606356968217e-05, 'epoch': 0.37}
{'loss': 0.802, 'learning_rate': 1.8704156479217607e-05, 'epoch': 0.37}
{'loss': 0.9215, 'learning_rate': 1.8679706601466993e-05, 'epoch': 0.38}
{'loss': 0.8551, 'learning_rate': 1.8655256723716385e-05, 'epoch': 0.38}
{'loss': 0.9123, 'learning_rate': 1.863080684596577e-05, 'epoch': 0.39}
{'loss': 0.9652, 'learning_rate': 1.860635696821516e-05, 'epoch': 0.39}
{'loss': 0.8209, 'learning_rate': 1.8581907090464547e-05, 'epoch': 0.4}
{'loss': 0.8415, 'learning_rate': 1.855745721271394e-05, 'epoch': 0.4}
{'loss': 0.9911, 'learning_rate': 1.8533007334963325e-05, 'epoch': 0.41}
{'loss': 0.7559, 'learning_rate': 1.8508557457212715e-05, 'epoch': 0.41}
{'loss': 1.0119, 'learning_rate': 1.8484107579462104e-05, 'epoch': 0.42}
{'loss': 0.8366, 'learning_rate': 1.8459657701711494e-05, 'epoch': 0.42}
{'loss': 0.8256, 'learning_rate': 1.843520782396088e-05, 'epoch': 0.43}
{'loss': 0.9024, 'learning_rate': 1.8410757946210272e-05, 'epoch': 0.43}
{'loss': 0.7462, 'learning_rate': 1.8386308068459658e-05, 'epoch': 0.44}
{'loss': 0.8945, 'learning_rate': 1.8361858190709048e-05, 'epoch': 0.44}
{'loss': 0.7842, 'learning_rate': 1.8337408312958437e-05, 'epoch': 0.44}
{'loss': 0.8162, 'learning_rate': 1.8312958435207826e-05, 'epoch': 0.45}
{'loss': 0.9479, 'learning_rate': 1.8288508557457216e-05, 'epoch': 0.45}
{'loss': 0.9354, 'learning_rate': 1.82640586797066e-05, 'epoch': 0.46}
{'loss': 0.9033, 'learning_rate': 1.823960880195599e-05, 'epoch': 0.46}
{'loss': 0.8876, 'learning_rate': 1.821515892420538e-05, 'epoch': 0.47}
{'loss': 0.8213, 'learning_rate': 1.819070904645477e-05, 'epoch': 0.47}
{'loss': 0.8104, 'learning_rate': 1.816625916870416e-05, 'epoch': 0.48}
{'loss': 0.7934, 'learning_rate': 1.814180929095355e-05, 'epoch': 0.48}
{'loss': 0.8822, 'learning_rate': 1.8117359413202934e-05, 'epoch': 0.49}
{'loss': 0.8045, 'learning_rate': 1.8092909535452324e-05, 'epoch': 0.49}
{'loss': 0.896, 'learning_rate': 1.8068459657701713e-05, 'epoch': 0.5}
{'loss': 0.9043, 'learning_rate': 1.8044009779951102e-05, 'epoch': 0.5}
{'loss': 0.6369, 'learning_rate': 1.8019559902200488e-05, 'epoch': 0.51}
{'loss': 0.9377, 'learning_rate': 1.799511002444988e-05, 'epoch': 0.51}
{'loss': 0.8042, 'learning_rate': 1.7970660146699267e-05, 'epoch': 0.52}
{'loss': 0.863, 'learning_rate': 1.7946210268948656e-05, 'epoch': 0.52}
{'loss': 0.7599, 'learning_rate': 1.7921760391198046e-05, 'epoch': 0.52}
{'loss': 0.935, 'learning_rate': 1.7897310513447435e-05, 'epoch': 0.53}
{'loss': 0.7843, 'learning_rate': 1.787286063569682e-05, 'epoch': 0.53}
{'loss': 0.9765, 'learning_rate': 1.784841075794621e-05, 'epoch': 0.54}
{'loss': 0.8585, 'learning_rate': 1.78239608801956e-05, 'epoch': 0.54}
{'loss': 0.9424, 'learning_rate': 1.779951100244499e-05, 'epoch': 0.55}
{'loss': 0.9288, 'learning_rate': 1.777506112469438e-05, 'epoch': 0.55}
{'loss': 0.7559, 'learning_rate': 1.7750611246943768e-05, 'epoch': 0.56}
{'loss': 0.6975, 'learning_rate': 1.7726161369193157e-05, 'epoch': 0.56}
{'loss': 0.8153, 'learning_rate': 1.7701711491442543e-05, 'epoch': 0.57}
{'loss': 0.839, 'learning_rate': 1.7677261613691932e-05, 'epoch': 0.57}
{'loss': 0.7542, 'learning_rate': 1.7652811735941322e-05, 'epoch': 0.58}
{'loss': 0.7736, 'learning_rate': 1.762836185819071e-05, 'epoch': 0.58}
{'loss': 0.881, 'learning_rate': 1.7603911980440097e-05, 'epoch': 0.59}
{'loss': 0.8745, 'learning_rate': 1.757946210268949e-05, 'epoch': 0.59}
{'loss': 0.8125, 'learning_rate': 1.7555012224938876e-05, 'epoch': 0.6}
{'loss': 0.8678, 'learning_rate': 1.7530562347188265e-05, 'epoch': 0.6}
{'loss': 0.7409, 'learning_rate': 1.7506112469437655e-05, 'epoch': 0.61}
{'loss': 0.7691, 'learning_rate': 1.7481662591687044e-05, 'epoch': 0.61}
{'loss': 0.8879, 'learning_rate': 1.745721271393643e-05, 'epoch': 0.61}
{'loss': 0.8517, 'learning_rate': 1.7432762836185823e-05, 'epoch': 0.62}
{'loss': 0.8967, 'learning_rate': 1.740831295843521e-05, 'epoch': 0.62}
{'loss': 0.9528, 'learning_rate': 1.7383863080684598e-05, 'epoch': 0.63}
{'loss': 0.7741, 'learning_rate': 1.7359413202933987e-05, 'epoch': 0.63}
{'loss': 0.9025, 'learning_rate': 1.7334963325183377e-05, 'epoch': 0.64}
{'loss': 0.7363, 'learning_rate': 1.7310513447432763e-05, 'epoch': 0.64}
{'loss': 0.9277, 'learning_rate': 1.7286063569682152e-05, 'epoch': 0.65}
{'loss': 0.8665, 'learning_rate': 1.726161369193154e-05, 'epoch': 0.65}
{'loss': 0.8527, 'learning_rate': 1.723716381418093e-05, 'epoch': 0.66}
{'loss': 0.7495, 'learning_rate': 1.721271393643032e-05, 'epoch': 0.66}
{'loss': 0.7447, 'learning_rate': 1.718826405867971e-05, 'epoch': 0.67}
{'loss': 0.822, 'learning_rate': 1.71638141809291e-05, 'epoch': 0.67}
{'loss': 0.7531, 'learning_rate': 1.7139364303178485e-05, 'epoch': 0.68}
{'loss': 0.7777, 'learning_rate': 1.7114914425427874e-05, 'epoch': 0.68}
{'loss': 0.8469, 'learning_rate': 1.7090464547677263e-05, 'epoch': 0.69}
{'loss': 0.9318, 'learning_rate': 1.7066014669926653e-05, 'epoch': 0.69}
{'loss': 0.7711, 'learning_rate': 1.704156479217604e-05, 'epoch': 0.7}
{'loss': 0.6622, 'learning_rate': 1.701711491442543e-05, 'epoch': 0.7}
{'loss': 0.7924, 'learning_rate': 1.6992665036674817e-05, 'epoch': 0.7}
{'loss': 0.7193, 'learning_rate': 1.6968215158924207e-05, 'epoch': 0.71}
{'loss': 0.7979, 'learning_rate': 1.6943765281173596e-05, 'epoch': 0.71}
{'loss': 0.7643, 'learning_rate': 1.6919315403422985e-05, 'epoch': 0.72}
{'loss': 0.7101, 'learning_rate': 1.689486552567237e-05, 'epoch': 0.72}
{'loss': 0.8456, 'learning_rate': 1.687041564792176e-05, 'epoch': 0.73}
{'loss': 0.782, 'learning_rate': 1.684596577017115e-05, 'epoch': 0.73}
{'loss': 0.7309, 'learning_rate': 1.682151589242054e-05, 'epoch': 0.74}
{'loss': 0.8481, 'learning_rate': 1.679706601466993e-05, 'epoch': 0.74}
{'loss': 0.8733, 'learning_rate': 1.6772616136919318e-05, 'epoch': 0.75}
{'loss': 0.8049, 'learning_rate': 1.6748166259168704e-05, 'epoch': 0.75}
{'loss': 0.7105, 'learning_rate': 1.6723716381418093e-05, 'epoch': 0.76}
{'loss': 0.6979, 'learning_rate': 1.6699266503667483e-05, 'epoch': 0.76}
{'loss': 0.788, 'learning_rate': 1.6674816625916872e-05, 'epoch': 0.77}
{'loss': 0.9263, 'learning_rate': 1.665036674816626e-05, 'epoch': 0.77}
{'loss': 0.8702, 'learning_rate': 1.662591687041565e-05, 'epoch': 0.78}
{'loss': 0.8404, 'learning_rate': 1.6601466992665037e-05, 'epoch': 0.78}
{'loss': 0.8082, 'learning_rate': 1.6577017114914426e-05, 'epoch': 0.78}
{'loss': 0.8941, 'learning_rate': 1.6552567237163816e-05, 'epoch': 0.79}
{'loss': 0.8107, 'learning_rate': 1.6528117359413205e-05, 'epoch': 0.79}
{'loss': 0.8689, 'learning_rate': 1.6503667481662594e-05, 'epoch': 0.8}
{'loss': 0.7043, 'learning_rate': 1.647921760391198e-05, 'epoch': 0.8}
{'loss': 0.8056, 'learning_rate': 1.6454767726161373e-05, 'epoch': 0.81}
{'loss': 0.8674, 'learning_rate': 1.643031784841076e-05, 'epoch': 0.81}
{'loss': 0.801, 'learning_rate': 1.6405867970660148e-05, 'epoch': 0.82}
{'loss': 0.8002, 'learning_rate': 1.6381418092909538e-05, 'epoch': 0.82}
{'loss': 0.7512, 'learning_rate': 1.6356968215158927e-05, 'epoch': 0.83}
{'loss': 0.7162, 'learning_rate': 1.6332518337408313e-05, 'epoch': 0.83}
{'loss': 0.8727, 'learning_rate': 1.6308068459657702e-05, 'epoch': 0.84}
{'loss': 0.8148, 'learning_rate': 1.628361858190709e-05, 'epoch': 0.84}
{'loss': 0.8456, 'learning_rate': 1.625916870415648e-05, 'epoch': 0.85}
{'loss': 0.7474, 'learning_rate': 1.6234718826405867e-05, 'epoch': 0.85}
{'loss': 0.7716, 'learning_rate': 1.621026894865526e-05, 'epoch': 0.86}
{'loss': 0.7681, 'learning_rate': 1.6185819070904646e-05, 'epoch': 0.86}
{'loss': 0.6631, 'learning_rate': 1.6161369193154035e-05, 'epoch': 0.87}
{'loss': 0.8123, 'learning_rate': 1.6136919315403424e-05, 'epoch': 0.87}
{'loss': 0.9007, 'learning_rate': 1.6112469437652814e-05, 'epoch': 0.87}
{'loss': 0.7058, 'learning_rate': 1.6088019559902203e-05, 'epoch': 0.88}
{'loss': 0.8422, 'learning_rate': 1.606356968215159e-05, 'epoch': 0.88}
{'loss': 0.8833, 'learning_rate': 1.603911980440098e-05, 'epoch': 0.89}
{'loss': 0.7501, 'learning_rate': 1.6014669926650368e-05, 'epoch': 0.89}
{'loss': 0.7667, 'learning_rate': 1.5990220048899757e-05, 'epoch': 0.9}
{'loss': 0.8497, 'learning_rate': 1.5965770171149146e-05, 'epoch': 0.9}
{'loss': 0.7634, 'learning_rate': 1.5941320293398536e-05, 'epoch': 0.91}
{'loss': 0.6324, 'learning_rate': 1.5916870415647922e-05, 'epoch': 0.91}
{'loss': 0.987, 'learning_rate': 1.5892420537897314e-05, 'epoch': 0.92}
{'loss': 0.7852, 'learning_rate': 1.58679706601467e-05, 'epoch': 0.92}
{'loss': 0.8904, 'learning_rate': 1.584352078239609e-05, 'epoch': 0.93}
{'loss': 0.7555, 'learning_rate': 1.5819070904645476e-05, 'epoch': 0.93}
{'loss': 0.7668, 'learning_rate': 1.579462102689487e-05, 'epoch': 0.94}
{'loss': 0.8147, 'learning_rate': 1.5770171149144254e-05, 'epoch': 0.94}
{'loss': 0.7675, 'learning_rate': 1.5745721271393644e-05, 'epoch': 0.95}
{'loss': 0.7309, 'learning_rate': 1.5721271393643033e-05, 'epoch': 0.95}
{'loss': 0.7979, 'learning_rate': 1.5696821515892422e-05, 'epoch': 0.96}
{'loss': 0.845, 'learning_rate': 1.567237163814181e-05, 'epoch': 0.96}
{'loss': 0.7826, 'learning_rate': 1.56479217603912e-05, 'epoch': 0.96}
{'loss': 0.749, 'learning_rate': 1.5623471882640587e-05, 'epoch': 0.97}
{'loss': 0.7532, 'learning_rate': 1.5599022004889977e-05, 'epoch': 0.97}
{'loss': 0.7299, 'learning_rate': 1.5574572127139366e-05, 'epoch': 0.98}
{'loss': 0.7408, 'learning_rate': 1.5550122249388755e-05, 'epoch': 0.98}
{'loss': 0.7852, 'learning_rate': 1.5525672371638145e-05, 'epoch': 0.99}
{'loss': 0.7449, 'learning_rate': 1.550122249388753e-05, 'epoch': 0.99}
{'loss': 0.7222, 'learning_rate': 1.547677261613692e-05, 'epoch': 1.0}
[2024-12-01 20:39:19,707] [INFO] [real_accelerator.py:203:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[INFO|tokenization_utils_base.py:2432] 2024-12-01 20:39:38,124 >> tokenizer config file saved in /scratch-shared/ir2-less/out/llama2-13b-less-p0.05-lora-seed4-bbh/tmp-checkpoint-211/tokenizer_config.json
[INFO|tokenization_utils_base.py:2441] 2024-12-01 20:39:38,125 >> Special tokens file saved in /scratch-shared/ir2-less/out/llama2-13b-less-p0.05-lora-seed4-bbh/tmp-checkpoint-211/special_tokens_map.json
                                                   
{'loss': 0.7551, 'learning_rate': 1.545232273838631e-05, 'epoch': 1.0}
{'loss': 0.6849, 'learning_rate': 1.54278728606357e-05, 'epoch': 1.01}
{'loss': 0.8356, 'learning_rate': 1.5403422982885088e-05, 'epoch': 1.01}
{'loss': 0.7498, 'learning_rate': 1.5378973105134477e-05, 'epoch': 1.02}
{'loss': 0.822, 'learning_rate': 1.5354523227383863e-05, 'epoch': 1.02}
{'loss': 0.6691, 'learning_rate': 1.5330073349633253e-05, 'epoch': 1.03}
{'loss': 0.6563, 'learning_rate': 1.5305623471882642e-05, 'epoch': 1.03}
{'loss': 0.6566, 'learning_rate': 1.528117359413203e-05, 'epoch': 1.04}
{'loss': 0.5954, 'learning_rate': 1.5256723716381419e-05, 'epoch': 1.04}
{'loss': 0.7926, 'learning_rate': 1.5232273838630808e-05, 'epoch': 1.05}
{'loss': 0.7032, 'learning_rate': 1.5207823960880198e-05, 'epoch': 1.05}
{'loss': 0.6417, 'learning_rate': 1.5183374083129585e-05, 'epoch': 1.05}
{'loss': 0.6827, 'learning_rate': 1.5158924205378975e-05, 'epoch': 1.06}
{'loss': 0.8575, 'learning_rate': 1.5134474327628364e-05, 'epoch': 1.06}
{'loss': 0.7095, 'learning_rate': 1.5110024449877752e-05, 'epoch': 1.07}
{'loss': 0.7305, 'learning_rate': 1.508557457212714e-05, 'epoch': 1.07}
{'loss': 0.7556, 'learning_rate': 1.506112469437653e-05, 'epoch': 1.08}
{'loss': 0.853, 'learning_rate': 1.5036674816625918e-05, 'epoch': 1.08}
{'loss': 0.6675, 'learning_rate': 1.5012224938875306e-05, 'epoch': 1.09}
{'loss': 0.64, 'learning_rate': 1.4987775061124697e-05, 'epoch': 1.09}
{'loss': 0.5908, 'learning_rate': 1.4963325183374084e-05, 'epoch': 1.1}
{'loss': 0.6706, 'learning_rate': 1.4938875305623472e-05, 'epoch': 1.1}
{'loss': 0.7487, 'learning_rate': 1.4914425427872863e-05, 'epoch': 1.11}
{'loss': 0.6473, 'learning_rate': 1.488997555012225e-05, 'epoch': 1.11}
{'loss': 0.7195, 'learning_rate': 1.4865525672371638e-05, 'epoch': 1.12}
{'loss': 0.6886, 'learning_rate': 1.4841075794621028e-05, 'epoch': 1.12}
{'loss': 0.7709, 'learning_rate': 1.4816625916870417e-05, 'epoch': 1.13}
{'loss': 0.7131, 'learning_rate': 1.4792176039119805e-05, 'epoch': 1.13}
{'loss': 0.6402, 'learning_rate': 1.4767726161369194e-05, 'epoch': 1.13}
{'loss': 0.7707, 'learning_rate': 1.4743276283618583e-05, 'epoch': 1.14}
{'loss': 0.7614, 'learning_rate': 1.4718826405867971e-05, 'epoch': 1.14}
{'loss': 0.7332, 'learning_rate': 1.469437652811736e-05, 'epoch': 1.15}
{'loss': 0.7386, 'learning_rate': 1.466992665036675e-05, 'epoch': 1.15}
{'loss': 0.7455, 'learning_rate': 1.464547677261614e-05, 'epoch': 1.16}
{'loss': 0.7961, 'learning_rate': 1.4621026894865527e-05, 'epoch': 1.16}
{'loss': 0.7112, 'learning_rate': 1.4596577017114915e-05, 'epoch': 1.17}
{'loss': 0.6858, 'learning_rate': 1.4572127139364306e-05, 'epoch': 1.17}
{'loss': 0.7151, 'learning_rate': 1.4547677261613693e-05, 'epoch': 1.18}
{'loss': 0.6694, 'learning_rate': 1.4523227383863081e-05, 'epoch': 1.18}
{'loss': 0.8118, 'learning_rate': 1.4498777506112472e-05, 'epoch': 1.19}
{'loss': 0.6528, 'learning_rate': 1.447432762836186e-05, 'epoch': 1.19}
{'loss': 0.7238, 'learning_rate': 1.4449877750611247e-05, 'epoch': 1.2}
{'loss': 0.8091, 'learning_rate': 1.4425427872860638e-05, 'epoch': 1.2}
{'loss': 0.7236, 'learning_rate': 1.4400977995110026e-05, 'epoch': 1.21}
{'loss': 0.6366, 'learning_rate': 1.4376528117359414e-05, 'epoch': 1.21}
{'loss': 0.7334, 'learning_rate': 1.4352078239608801e-05, 'epoch': 1.22}
{'loss': 0.7403, 'learning_rate': 1.4327628361858192e-05, 'epoch': 1.22}
{'loss': 0.7452, 'learning_rate': 1.430317848410758e-05, 'epoch': 1.22}
{'loss': 0.8923, 'learning_rate': 1.427872860635697e-05, 'epoch': 1.23}
{'loss': 0.8045, 'learning_rate': 1.4254278728606359e-05, 'epoch': 1.23}
{'loss': 0.7596, 'learning_rate': 1.4229828850855746e-05, 'epoch': 1.24}
{'loss': 0.7173, 'learning_rate': 1.4205378973105136e-05, 'epoch': 1.24}
{'loss': 0.7549, 'learning_rate': 1.4180929095354525e-05, 'epoch': 1.25}
{'loss': 0.8177, 'learning_rate': 1.4156479217603913e-05, 'epoch': 1.25}
{'loss': 0.6883, 'learning_rate': 1.4132029339853302e-05, 'epoch': 1.26}
{'loss': 0.7878, 'learning_rate': 1.410757946210269e-05, 'epoch': 1.26}
{'loss': 0.6927, 'learning_rate': 1.4083129584352079e-05, 'epoch': 1.27}
{'loss': 0.8021, 'learning_rate': 1.4058679706601468e-05, 'epoch': 1.27}
{'loss': 0.5856, 'learning_rate': 1.4034229828850856e-05, 'epoch': 1.28}
{'loss': 0.7488, 'learning_rate': 1.4009779951100247e-05, 'epoch': 1.28}
{'loss': 0.8508, 'learning_rate': 1.3985330073349635e-05, 'epoch': 1.29}
{'loss': 0.7833, 'learning_rate': 1.3960880195599022e-05, 'epoch': 1.29}
{'loss': 0.8131, 'learning_rate': 1.3936430317848413e-05, 'epoch': 1.3}
{'loss': 0.7408, 'learning_rate': 1.3911980440097801e-05, 'epoch': 1.3}
{'loss': 0.7499, 'learning_rate': 1.3887530562347189e-05, 'epoch': 1.31}
{'loss': 0.8537, 'learning_rate': 1.3863080684596576e-05, 'epoch': 1.31}
{'loss': 0.7924, 'learning_rate': 1.3838630806845967e-05, 'epoch': 1.31}
{'loss': 0.7022, 'learning_rate': 1.3814180929095355e-05, 'epoch': 1.32}
{'loss': 0.776, 'learning_rate': 1.3789731051344743e-05, 'epoch': 1.32}
{'loss': 0.7492, 'learning_rate': 1.3765281173594134e-05, 'epoch': 1.33}
{'loss': 0.7009, 'learning_rate': 1.3740831295843521e-05, 'epoch': 1.33}
{'loss': 0.8441, 'learning_rate': 1.3716381418092911e-05, 'epoch': 1.34}
{'loss': 0.6728, 'learning_rate': 1.36919315403423e-05, 'epoch': 1.34}
{'loss': 0.8085, 'learning_rate': 1.3667481662591688e-05, 'epoch': 1.35}
{'loss': 0.7537, 'learning_rate': 1.3643031784841077e-05, 'epoch': 1.35}
{'loss': 0.6596, 'learning_rate': 1.3618581907090465e-05, 'epoch': 1.36}
{'loss': 0.7544, 'learning_rate': 1.3594132029339854e-05, 'epoch': 1.36}
{'loss': 0.6952, 'learning_rate': 1.3569682151589244e-05, 'epoch': 1.37}
{'loss': 0.7627, 'learning_rate': 1.3545232273838631e-05, 'epoch': 1.37}
{'loss': 0.7308, 'learning_rate': 1.352078239608802e-05, 'epoch': 1.38}
{'loss': 0.8731, 'learning_rate': 1.349633251833741e-05, 'epoch': 1.38}
{'loss': 0.6317, 'learning_rate': 1.3471882640586798e-05, 'epoch': 1.39}
{'loss': 0.8109, 'learning_rate': 1.3447432762836189e-05, 'epoch': 1.39}
{'loss': 0.8292, 'learning_rate': 1.3422982885085576e-05, 'epoch': 1.4}
{'loss': 0.7014, 'learning_rate': 1.3398533007334964e-05, 'epoch': 1.4}
{'loss': 0.6668, 'learning_rate': 1.3374083129584352e-05, 'epoch': 1.4}
{'loss': 0.833, 'learning_rate': 1.3349633251833743e-05, 'epoch': 1.41}
{'loss': 0.7946, 'learning_rate': 1.332518337408313e-05, 'epoch': 1.41}
{'loss': 0.811, 'learning_rate': 1.3300733496332518e-05, 'epoch': 1.42}
{'loss': 0.6268, 'learning_rate': 1.3276283618581909e-05, 'epoch': 1.42}
{'loss': 0.768, 'learning_rate': 1.3251833740831297e-05, 'epoch': 1.43}
{'loss': 0.7396, 'learning_rate': 1.3227383863080684e-05, 'epoch': 1.43}
{'loss': 0.5963, 'learning_rate': 1.3202933985330075e-05, 'epoch': 1.44}
{'loss': 0.6642, 'learning_rate': 1.3178484107579463e-05, 'epoch': 1.44}
{'loss': 0.8449, 'learning_rate': 1.315403422982885e-05, 'epoch': 1.45}
{'loss': 0.8048, 'learning_rate': 1.3129584352078242e-05, 'epoch': 1.45}
